CONTAINER ID   NAME                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
371ab9dd9eeb   dev-peer0.org1.example.com-simple-v0    0.00%     9.273MiB / 2GiB       0.45%     4.08kB / 2.33kB   0B / 0B      9
ad9bb4f324f2   dev-peer0.org2.example.com-drm-v0       0.00%     9.277MiB / 2GiB       0.45%     4.35kB / 2.43kB   0B / 0B      9
c715edf5dbd4   dev-peer0.org1.example.com-drm-v0       0.00%     7.246MiB / 2GiB       0.35%     4.2kB / 2.42kB    0B / 0B      7
52d185994d4c   dev-peer0.org2.example.com-marbles-v0   0.00%     9.348MiB / 2GiB       0.46%     4.88kB / 2.88kB   0B / 0B      10
89ef76708235   dev-peer0.org1.example.com-marbles-v0   0.00%     9.309MiB / 2GiB       0.45%     4.79kB / 2.98kB   0B / 0B      10
26c66163cb76   peer0.org2.example.com                  1.56%     160.6MiB / 15.63GiB   1.00%     125kB / 67.5kB    0B / 258kB   14
4168b1e5475e   peer0.org1.example.com                  1.35%     128.6MiB / 15.63GiB   0.80%     136kB / 72.9kB    0B / 258kB   14
0a8da407b1db   orderer0.example.com                    0.07%     16.23MiB / 15.63GiB   0.10%     33.7kB / 61.5kB   0B / 188kB   13
7814296b38fa   ca.org1.example.com                     0.00%     14.57MiB / 15.63GiB   0.09%     3.26kB / 5.93kB   0B / 446kB   9
8d5a9c9700ea   couchdb.peer0.org2.example.com          1.25%     45.25MiB / 15.63GiB   0.28%     38.4kB / 42.1kB   0B / 991kB   45
412d4e23e7ac   ca.org2.example.com                     0.00%     12.46MiB / 15.63GiB   0.08%     3.72kB / 5.89kB   0B / 446kB   9
d39520ce6c9f   couchdb.peer0.org1.example.com          0.46%     45MiB / 15.63GiB      0.28%     39.6kB / 48.2kB   0B / 991kB   45
CONTAINER ID   NAME                                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O    PIDS
f25a301320a5   dev-peer0.org2.example.com-simple-v0    0.00%     9.34MiB / 2GiB        0.46%     4.23kB / 2.44kB   0B / 0B      10
371ab9dd9eeb   dev-peer0.org1.example.com-simple-v0    0.00%     9.273MiB / 2GiB       0.45%     4.21kB / 2.4kB    0B / 0B      9
ad9bb4f324f2   dev-peer0.org2.example.com-drm-v0       0.00%     9.277MiB / 2GiB       0.45%     4.42kB / 2.5kB    0B / 0B      9
c715edf5dbd4   dev-peer0.org1.example.com-drm-v0       0.00%     7.246MiB / 2GiB       0.35%     4.27kB / 2.49kB   0B / 0B      7
52d185994d4c   dev-peer0.org2.example.com-marbles-v0   0.00%     9.348MiB / 2GiB       0.46%     4.88kB / 2.88kB   0B / 0B      10
89ef76708235   dev-peer0.org1.example.com-marbles-v0   0.00%     9.309MiB / 2GiB       0.45%     4.79kB / 2.98kB   0B / 0B      10
26c66163cb76   peer0.org2.example.com                  2.59%     170.6MiB / 15.63GiB   1.07%     126kB / 67.8kB    0B / 258kB   14
4168b1e5475e   peer0.org1.example.com                  2.21%     138.6MiB / 15.63GiB   0.87%     136kB / 73.2kB    0B / 258kB   14
0a8da407b1db   orderer0.example.com                    0.16%     16.23MiB / 15.63GiB   0.10%     33.9kB / 61.6kB   0B / 188kB   13
7814296b38fa   ca.org1.example.com                     0.00%     14.57MiB / 15.63GiB   0.09%     3.26kB / 5.93kB   0B / 446kB   9
8d5a9c9700ea   couchdb.peer0.org2.example.com          0.76%     45.26MiB / 15.63GiB   0.28%     38.5kB / 42.2kB   0B / 991kB   45
412d4e23e7ac   ca.org2.example.com                     0.00%     12.46MiB / 15.63GiB   0.08%     3.72kB / 5.89kB   0B / 446kB   9
d39520ce6c9f   couchdb.peer0.org1.example.com          3.03%     45.01MiB / 15.63GiB   0.28%     39.6kB / 48.2kB   0B / 991kB   45
CONTAINER ID   NAME                                      CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
3632ed92e147   dev-peer0.org1.example.com-smallbank-v0   0.01%     9.406MiB / 2GiB       0.46%     3.89kB / 2.36kB   0B / 0B       10
df6ef7b16571   dev-peer0.org2.example.com-smallbank-v0   0.01%     9.262MiB / 2GiB       0.45%     3.89kB / 2.52kB   0B / 0B       9
f25a301320a5   dev-peer0.org2.example.com-simple-v0      0.00%     9.34MiB / 2GiB        0.46%     4.38kB / 2.44kB   0B / 0B       10
371ab9dd9eeb   dev-peer0.org1.example.com-simple-v0      0.00%     9.273MiB / 2GiB       0.45%     4.3kB / 2.4kB     0B / 0B       9
ad9bb4f324f2   dev-peer0.org2.example.com-drm-v0         0.00%     9.277MiB / 2GiB       0.45%     4.59kB / 2.58kB   0B / 0B       9
c715edf5dbd4   dev-peer0.org1.example.com-drm-v0         0.00%     7.246MiB / 2GiB       0.35%     4.46kB / 2.53kB   0B / 0B       7
52d185994d4c   dev-peer0.org2.example.com-marbles-v0     0.00%     9.348MiB / 2GiB       0.46%     4.97kB / 2.88kB   0B / 0B       10
89ef76708235   dev-peer0.org1.example.com-marbles-v0     0.00%     9.309MiB / 2GiB       0.45%     4.96kB / 3.06kB   0B / 0B       10
26c66163cb76   peer0.org2.example.com                    1.95%     170.6MiB / 15.63GiB   1.07%     141kB / 78kB      0B / 283kB    14
4168b1e5475e   peer0.org1.example.com                    1.75%     138.6MiB / 15.63GiB   0.87%     152kB / 83.4kB    0B / 283kB    14
0a8da407b1db   orderer0.example.com                      0.07%     16.25MiB / 15.63GiB   0.10%     39.7kB / 73.6kB   0B / 209kB    13
7814296b38fa   ca.org1.example.com                       0.00%     14.57MiB / 15.63GiB   0.09%     3.34kB / 5.93kB   0B / 446kB    9
8d5a9c9700ea   couchdb.peer0.org2.example.com            0.55%     45.27MiB / 15.63GiB   0.28%     42.6kB / 47.9kB   0B / 1.02MB   45
412d4e23e7ac   ca.org2.example.com                       0.00%     12.46MiB / 15.63GiB   0.08%     3.8kB / 5.89kB    0B / 446kB    9
d39520ce6c9f   couchdb.peer0.org1.example.com            0.44%     45.03MiB / 15.63GiB   0.28%     43.7kB / 54kB     0B / 1.02MB   45
CONTAINER ID   NAME                                      CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
3632ed92e147   dev-peer0.org1.example.com-smallbank-v0   0.00%     9.406MiB / 2GiB       0.46%     3.96kB / 2.36kB   0B / 0B       10
df6ef7b16571   dev-peer0.org2.example.com-smallbank-v0   0.00%     9.262MiB / 2GiB       0.45%     4kB / 2.56kB      0B / 0B       9
f25a301320a5   dev-peer0.org2.example.com-simple-v0      0.00%     9.34MiB / 2GiB        0.46%     4.38kB / 2.44kB   0B / 0B       10
371ab9dd9eeb   dev-peer0.org1.example.com-simple-v0      0.00%     9.273MiB / 2GiB       0.45%     4.34kB / 2.44kB   0B / 0B       9
ad9bb4f324f2   dev-peer0.org2.example.com-drm-v0         0.00%     9.277MiB / 2GiB       0.45%     4.59kB / 2.58kB   0B / 0B       9
c715edf5dbd4   dev-peer0.org1.example.com-drm-v0         0.00%     7.246MiB / 2GiB       0.35%     4.46kB / 2.53kB   0B / 0B       7
52d185994d4c   dev-peer0.org2.example.com-marbles-v0     0.00%     9.348MiB / 2GiB       0.46%     4.97kB / 2.88kB   0B / 0B       10
89ef76708235   dev-peer0.org1.example.com-marbles-v0     0.00%     9.309MiB / 2GiB       0.45%     4.96kB / 3.06kB   0B / 0B       10
26c66163cb76   peer0.org2.example.com                    1.24%     170.6MiB / 15.63GiB   1.07%     141kB / 78.1kB    0B / 283kB    14
4168b1e5475e   peer0.org1.example.com                    1.42%     138.6MiB / 15.63GiB   0.87%     152kB / 83.5kB    0B / 283kB    14
0a8da407b1db   orderer0.example.com                      0.07%     16.25MiB / 15.63GiB   0.10%     39.7kB / 73.6kB   0B / 209kB    13
7814296b38fa   ca.org1.example.com                       0.00%     14.57MiB / 15.63GiB   0.09%     3.34kB / 5.93kB   0B / 446kB    9
8d5a9c9700ea   couchdb.peer0.org2.example.com            0.56%     45.27MiB / 15.63GiB   0.28%     42.6kB / 47.9kB   0B / 1.02MB   45
412d4e23e7ac   ca.org2.example.com                       0.00%     12.46MiB / 15.63GiB   0.08%     3.8kB / 5.89kB    0B / 446kB    9
d39520ce6c9f   couchdb.peer0.org1.example.com            0.58%     45.03MiB / 15.63GiB   0.28%     43.7kB / 54kB     0B / 1.02MB   45
CONTAINER ID   NAME                                      CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
3632ed92e147   dev-peer0.org1.example.com-smallbank-v0   0.00%     9.406MiB / 2GiB       0.46%     3.96kB / 2.36kB   0B / 0B       10
df6ef7b16571   dev-peer0.org2.example.com-smallbank-v0   0.00%     9.262MiB / 2GiB       0.45%     4kB / 2.56kB      0B / 0B       9
f25a301320a5   dev-peer0.org2.example.com-simple-v0      0.00%     9.34MiB / 2GiB        0.46%     4.38kB / 2.44kB   0B / 0B       10
371ab9dd9eeb   dev-peer0.org1.example.com-simple-v0      0.00%     9.273MiB / 2GiB       0.45%     4.34kB / 2.44kB   0B / 0B       9
ad9bb4f324f2   dev-peer0.org2.example.com-drm-v0         0.00%     9.277MiB / 2GiB       0.45%     4.59kB / 2.58kB   0B / 0B       9
c715edf5dbd4   dev-peer0.org1.example.com-drm-v0         0.00%     7.246MiB / 2GiB       0.35%     4.46kB / 2.53kB   0B / 0B       7
52d185994d4c   dev-peer0.org2.example.com-marbles-v0     0.00%     9.348MiB / 2GiB       0.46%     5.03kB / 2.95kB   0B / 0B       10
89ef76708235   dev-peer0.org1.example.com-marbles-v0     0.00%     9.309MiB / 2GiB       0.45%     5.03kB / 3.13kB   0B / 0B       10
26c66163cb76   peer0.org2.example.com                    1.25%     170.6MiB / 15.63GiB   1.07%     141kB / 78.1kB    0B / 283kB    14
4168b1e5475e   peer0.org1.example.com                    1.28%     138.6MiB / 15.63GiB   0.87%     152kB / 83.5kB    0B / 283kB    14
0a8da407b1db   orderer0.example.com                      0.05%     16.25MiB / 15.63GiB   0.10%     39.7kB / 73.6kB   0B / 209kB    13
7814296b38fa   ca.org1.example.com                       0.00%     14.57MiB / 15.63GiB   0.09%     3.34kB / 5.93kB   0B / 446kB    9
8d5a9c9700ea   couchdb.peer0.org2.example.com            0.57%     45.29MiB / 15.63GiB   0.28%     42.6kB / 47.9kB   0B / 1.02MB   45
412d4e23e7ac   ca.org2.example.com                       0.00%     12.46MiB / 15.63GiB   0.08%     3.8kB / 5.89kB    0B / 446kB    9
d39520ce6c9f   couchdb.peer0.org1.example.com            1.64%     45.04MiB / 15.63GiB   0.28%     43.7kB / 54kB     0B / 1.02MB   45
CONTAINER ID   NAME                                      CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
3632ed92e147   dev-peer0.org1.example.com-smallbank-v0   0.00%     9.406MiB / 2GiB       0.46%     4.03kB / 2.36kB   0B / 0B       10
df6ef7b16571   dev-peer0.org2.example.com-smallbank-v0   0.00%     9.262MiB / 2GiB       0.45%     4kB / 2.56kB      0B / 0B       9
f25a301320a5   dev-peer0.org2.example.com-simple-v0      0.00%     9.34MiB / 2GiB        0.46%     4.45kB / 2.5kB    0B / 0B       10
371ab9dd9eeb   dev-peer0.org1.example.com-simple-v0      0.00%     9.273MiB / 2GiB       0.45%     4.34kB / 2.44kB   0B / 0B       9
ad9bb4f324f2   dev-peer0.org2.example.com-drm-v0         0.00%     9.277MiB / 2GiB       0.45%     4.65kB / 2.65kB   0B / 0B       9
c715edf5dbd4   dev-peer0.org1.example.com-drm-v0         0.00%     7.246MiB / 2GiB       0.35%     4.53kB / 2.6kB    0B / 0B       7
52d185994d4c   dev-peer0.org2.example.com-marbles-v0     2.87%     9.371MiB / 2GiB       0.46%     133kB / 70.6kB    0B / 0B       10
89ef76708235   dev-peer0.org1.example.com-marbles-v0     2.93%     9.324MiB / 2GiB       0.46%     135kB / 73.9kB    0B / 0B       10
26c66163cb76   peer0.org2.example.com                    15.69%    171.3MiB / 15.63GiB   1.07%     650kB / 408kB     0B / 668kB    14
4168b1e5475e   peer0.org1.example.com                    17.73%    162.5MiB / 15.63GiB   1.01%     715kB / 1.08MB    0B / 672kB    15
0a8da407b1db   orderer0.example.com                      4.97%     20.86MiB / 15.63GiB   0.13%     331kB / 613kB     0B / 766kB    13
7814296b38fa   ca.org1.example.com                       0.00%     14.57MiB / 15.63GiB   0.09%     3.34kB / 5.93kB   0B / 446kB    9
8d5a9c9700ea   couchdb.peer0.org2.example.com            36.10%    49.09MiB / 15.63GiB   0.31%     109kB / 117kB     0B / 1.63MB   45
412d4e23e7ac   ca.org2.example.com                       0.00%     12.46MiB / 15.63GiB   0.08%     3.8kB / 5.89kB    0B / 446kB    9
d39520ce6c9f   couchdb.peer0.org1.example.com            36.47%    49.42MiB / 15.63GiB   0.31%     110kB / 126kB     0B / 1.66MB   45
CONTAINER ID   NAME                                      CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
3632ed92e147   dev-peer0.org1.example.com-smallbank-v0   0.00%     9.406MiB / 2GiB       0.46%     4.09kB / 2.43kB   0B / 0B       10
df6ef7b16571   dev-peer0.org2.example.com-smallbank-v0   0.00%     9.262MiB / 2GiB       0.45%     4.14kB / 2.63kB   0B / 0B       9
f25a301320a5   dev-peer0.org2.example.com-simple-v0      0.00%     9.34MiB / 2GiB        0.46%     4.49kB / 2.54kB   0B / 0B       10
371ab9dd9eeb   dev-peer0.org1.example.com-simple-v0      0.00%     9.273MiB / 2GiB       0.45%     4.41kB / 2.5kB    0B / 0B       9
ad9bb4f324f2   dev-peer0.org2.example.com-drm-v0         0.00%     9.277MiB / 2GiB       0.45%     4.65kB / 2.65kB   0B / 0B       9
c715edf5dbd4   dev-peer0.org1.example.com-drm-v0         0.00%     7.246MiB / 2GiB       0.35%     4.53kB / 2.6kB    0B / 0B       7
52d185994d4c   dev-peer0.org2.example.com-marbles-v0     2.48%     9.453MiB / 2GiB       0.46%     394kB / 207kB     0B / 0B       10
89ef76708235   dev-peer0.org1.example.com-marbles-v0     2.26%     9.395MiB / 2GiB       0.46%     401kB / 213kB     0B / 0B       10
26c66163cb76   peer0.org2.example.com                    17.38%    174.8MiB / 15.63GiB   1.09%     1.63MB / 1.06MB   0B / 1.45MB   14
4168b1e5475e   peer0.org1.example.com                    17.09%    176MiB / 15.63GiB     1.10%     1.7MB / 1.72MB    0B / 1.45MB   15
0a8da407b1db   orderer0.example.com                      3.72%     25.37MiB / 15.63GiB   0.16%     808kB / 1.42MB    0B / 1.6MB    13
7814296b38fa   ca.org1.example.com                       0.00%     14.57MiB / 15.63GiB   0.09%     3.34kB / 5.93kB   0B / 446kB    9
8d5a9c9700ea   couchdb.peer0.org2.example.com            42.00%    50.29MiB / 15.63GiB   0.31%     248kB / 272kB     0B / 2.79MB   45
412d4e23e7ac   ca.org2.example.com                       0.00%     12.46MiB / 15.63GiB   0.08%     3.8kB / 5.89kB    0B / 446kB    9
d39520ce6c9f   couchdb.peer0.org1.example.com            42.50%    50.34MiB / 15.63GiB   0.31%     250kB / 278kB     0B / 2.79MB   45
CONTAINER ID   NAME                                      CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
3632ed92e147   dev-peer0.org1.example.com-smallbank-v0   0.00%     9.406MiB / 2GiB       0.46%     4.09kB / 2.43kB   0B / 0B       10
df6ef7b16571   dev-peer0.org2.example.com-smallbank-v0   0.00%     9.262MiB / 2GiB       0.45%     4.14kB / 2.63kB   0B / 0B       9
f25a301320a5   dev-peer0.org2.example.com-simple-v0      0.00%     9.34MiB / 2GiB        0.46%     4.49kB / 2.54kB   0B / 0B       10
371ab9dd9eeb   dev-peer0.org1.example.com-simple-v0      0.00%     9.273MiB / 2GiB       0.45%     4.41kB / 2.5kB    0B / 0B       9
ad9bb4f324f2   dev-peer0.org2.example.com-drm-v0         0.00%     9.277MiB / 2GiB       0.45%     4.65kB / 2.65kB   0B / 0B       9
c715edf5dbd4   dev-peer0.org1.example.com-drm-v0         0.00%     7.246MiB / 2GiB       0.35%     4.53kB / 2.6kB    0B / 0B       7
52d185994d4c   dev-peer0.org2.example.com-marbles-v0     2.94%     9.496MiB / 2GiB       0.46%     603kB / 315kB     0B / 0B       10
89ef76708235   dev-peer0.org1.example.com-marbles-v0     2.85%     9.449MiB / 2GiB       0.46%     605kB / 320kB     0B / 0B       10
26c66163cb76   peer0.org2.example.com                    15.70%    175.5MiB / 15.63GiB   1.10%     2.42MB / 1.56MB   0B / 2.1MB    15
4168b1e5475e   peer0.org1.example.com                    15.28%    176.4MiB / 15.63GiB   1.10%     2.49MB / 2.22MB   0B / 2.09MB   15
0a8da407b1db   orderer0.example.com                      4.41%     25.95MiB / 15.63GiB   0.16%     1.38MB / 2.57MB   0B / 2.8MB    13
7814296b38fa   ca.org1.example.com                       0.00%     14.57MiB / 15.63GiB   0.09%     3.34kB / 5.93kB   0B / 446kB    9
8d5a9c9700ea   couchdb.peer0.org2.example.com            41.00%    51.78MiB / 15.63GiB   0.32%     358kB / 392kB     0B / 3.74MB   45
412d4e23e7ac   ca.org2.example.com                       0.00%     12.46MiB / 15.63GiB   0.08%     3.8kB / 5.89kB    0B / 446kB    9
d39520ce6c9f   couchdb.peer0.org1.example.com            40.68%    52.8MiB / 15.63GiB    0.33%     360kB / 397kB     0B / 3.72MB   45
CONTAINER ID   NAME                                      CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
3632ed92e147   dev-peer0.org1.example.com-smallbank-v0   0.00%     9.406MiB / 2GiB       0.46%     4.09kB / 2.43kB   0B / 0B       10
df6ef7b16571   dev-peer0.org2.example.com-smallbank-v0   0.00%     9.262MiB / 2GiB       0.45%     4.14kB / 2.63kB   0B / 0B       9
f25a301320a5   dev-peer0.org2.example.com-simple-v0      0.00%     9.34MiB / 2GiB        0.46%     4.49kB / 2.54kB   0B / 0B       10
371ab9dd9eeb   dev-peer0.org1.example.com-simple-v0      0.00%     9.273MiB / 2GiB       0.45%     4.41kB / 2.5kB    0B / 0B       9
ad9bb4f324f2   dev-peer0.org2.example.com-drm-v0         0.00%     9.277MiB / 2GiB       0.45%     4.72kB / 2.72kB   0B / 0B       9
c715edf5dbd4   dev-peer0.org1.example.com-drm-v0         0.00%     7.246MiB / 2GiB       0.35%     4.53kB / 2.6kB    0B / 0B       7
52d185994d4c   dev-peer0.org2.example.com-marbles-v0     3.06%     9.504MiB / 2GiB       0.46%     808kB / 425kB     0B / 0B       10
89ef76708235   dev-peer0.org1.example.com-marbles-v0     3.23%     9.469MiB / 2GiB       0.46%     818kB / 434kB     0B / 0B       10
26c66163cb76   peer0.org2.example.com                    15.53%    175.9MiB / 15.63GiB   1.10%     3.19MB / 2.07MB   0B / 2.68MB   15
4168b1e5475e   peer0.org1.example.com                    14.81%    177MiB / 15.63GiB     1.11%     3.26MB / 2.74MB   0B / 2.68MB   15
0a8da407b1db   orderer0.example.com                      4.33%     28.52MiB / 15.63GiB   0.18%     1.86MB / 3.37MB   0B / 3.63MB   14
7814296b38fa   ca.org1.example.com                       0.00%     14.57MiB / 15.63GiB   0.09%     3.34kB / 5.93kB   0B / 446kB    9
8d5a9c9700ea   couchdb.peer0.org2.example.com            37.49%    52.25MiB / 15.63GiB   0.33%     460kB / 505kB     0B / 4.6MB    45
412d4e23e7ac   ca.org2.example.com                       0.00%     12.46MiB / 15.63GiB   0.08%     3.8kB / 5.89kB    0B / 446kB    9
d39520ce6c9f   couchdb.peer0.org1.example.com            41.84%    53.54MiB / 15.63GiB   0.33%     466kB / 513kB     0B / 4.6MB    45
CONTAINER ID   NAME                                      CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
3632ed92e147   dev-peer0.org1.example.com-smallbank-v0   0.00%     9.406MiB / 2GiB       0.46%     4.23kB / 2.49kB   0B / 0B       10
df6ef7b16571   dev-peer0.org2.example.com-smallbank-v0   0.00%     9.262MiB / 2GiB       0.45%     4.2kB / 2.69kB    0B / 0B       9
f25a301320a5   dev-peer0.org2.example.com-simple-v0      0.00%     9.34MiB / 2GiB        0.46%     4.55kB / 2.61kB   0B / 0B       10
371ab9dd9eeb   dev-peer0.org1.example.com-simple-v0      0.00%     9.273MiB / 2GiB       0.45%     4.47kB / 2.57kB   0B / 0B       9
ad9bb4f324f2   dev-peer0.org2.example.com-drm-v0         0.00%     9.277MiB / 2GiB       0.45%     4.72kB / 2.72kB   0B / 0B       9
c715edf5dbd4   dev-peer0.org1.example.com-drm-v0         0.00%     7.246MiB / 2GiB       0.35%     4.59kB / 2.66kB   0B / 0B       7
52d185994d4c   dev-peer0.org2.example.com-marbles-v0     2.38%     9.512MiB / 2GiB       0.46%     1.01MB / 525kB    0B / 0B       10
89ef76708235   dev-peer0.org1.example.com-marbles-v0     2.34%     9.484MiB / 2GiB       0.46%     1.02MB / 539kB    0B / 0B       10
26c66163cb76   peer0.org2.example.com                    15.34%    176.4MiB / 15.63GiB   1.10%     3.98MB / 2.57MB   0B / 3.33MB   15
4168b1e5475e   peer0.org1.example.com                    17.77%    177.5MiB / 15.63GiB   1.11%     4.05MB / 3.24MB   0B / 3.33MB   15
0a8da407b1db   orderer0.example.com                      3.92%     28.81MiB / 15.63GiB   0.18%     2.31MB / 4.26MB   0B / 4.56MB   14
7814296b38fa   ca.org1.example.com                       0.00%     14.57MiB / 15.63GiB   0.09%     3.34kB / 5.93kB   0B / 446kB    9
8d5a9c9700ea   couchdb.peer0.org2.example.com            44.71%    53.67MiB / 15.63GiB   0.34%     572kB / 627kB     0B / 5.57MB   45
412d4e23e7ac   ca.org2.example.com                       0.00%     12.46MiB / 15.63GiB   0.08%     3.8kB / 5.89kB    0B / 446kB    9
d39520ce6c9f   couchdb.peer0.org1.example.com            39.23%    53.9MiB / 15.63GiB    0.34%     545kB / 599kB     0B / 5.28MB   45
CONTAINER ID   NAME                                      CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
3632ed92e147   dev-peer0.org1.example.com-smallbank-v0   0.00%     9.406MiB / 2GiB       0.46%     4.23kB / 2.49kB   0B / 0B       10
df6ef7b16571   dev-peer0.org2.example.com-smallbank-v0   0.00%     9.262MiB / 2GiB       0.45%     4.27kB / 2.69kB   0B / 0B       9
f25a301320a5   dev-peer0.org2.example.com-simple-v0      0.00%     9.34MiB / 2GiB        0.46%     4.6kB / 2.65kB    0B / 0B       10
371ab9dd9eeb   dev-peer0.org1.example.com-simple-v0      0.00%     9.273MiB / 2GiB       0.45%     4.54kB / 2.57kB   0B / 0B       9
ad9bb4f324f2   dev-peer0.org2.example.com-drm-v0         0.00%     9.277MiB / 2GiB       0.45%     4.72kB / 2.72kB   0B / 0B       9
c715edf5dbd4   dev-peer0.org1.example.com-drm-v0         0.00%     7.246MiB / 2GiB       0.35%     4.68kB / 2.75kB   0B / 0B       7
52d185994d4c   dev-peer0.org2.example.com-marbles-v0     0.00%     9.516MiB / 2GiB       0.46%     1.06MB / 552kB    0B / 0B       10
89ef76708235   dev-peer0.org1.example.com-marbles-v0     0.00%     9.48MiB / 2GiB        0.46%     1.07MB / 567kB    0B / 0B       10
26c66163cb76   peer0.org2.example.com                    2.13%     176.5MiB / 15.63GiB   1.10%     4.2MB / 2.7MB     0B / 3.53MB   15
4168b1e5475e   peer0.org1.example.com                    2.21%     177.6MiB / 15.63GiB   1.11%     4.28MB / 3.38MB   0B / 3.53MB   15
0a8da407b1db   orderer0.example.com                      0.09%     29.07MiB / 15.63GiB   0.18%     2.43MB / 4.52MB   0B / 4.83MB   14
7814296b38fa   ca.org1.example.com                       0.00%     14.57MiB / 15.63GiB   0.09%     3.34kB / 5.93kB   0B / 446kB    9
8d5a9c9700ea   couchdb.peer0.org2.example.com            2.06%     54.12MiB / 15.63GiB   0.34%     603kB / 660kB     0B / 5.89MB   45
412d4e23e7ac   ca.org2.example.com                       0.00%     12.46MiB / 15.63GiB   0.08%     3.8kB / 5.89kB    0B / 446kB    9
d39520ce6c9f   couchdb.peer0.org1.example.com            2.24%     54.21MiB / 15.63GiB   0.34%     609kB / 669kB     0B / 5.89MB   45
CONTAINER ID   NAME                                      CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
3632ed92e147   dev-peer0.org1.example.com-smallbank-v0   0.00%     9.406MiB / 2GiB       0.46%     4.27kB / 2.54kB   0B / 0B       10
df6ef7b16571   dev-peer0.org2.example.com-smallbank-v0   0.00%     9.262MiB / 2GiB       0.45%     4.27kB / 2.69kB   0B / 0B       9
f25a301320a5   dev-peer0.org2.example.com-simple-v0      0.00%     9.34MiB / 2GiB        0.46%     4.67kB / 2.65kB   0B / 0B       10
371ab9dd9eeb   dev-peer0.org1.example.com-simple-v0      0.00%     9.273MiB / 2GiB       0.45%     4.63kB / 2.65kB   0B / 0B       9
ad9bb4f324f2   dev-peer0.org2.example.com-drm-v0         0.00%     9.277MiB / 2GiB       0.45%     4.72kB / 2.72kB   0B / 0B       9
c715edf5dbd4   dev-peer0.org1.example.com-drm-v0         0.00%     7.246MiB / 2GiB       0.35%     4.68kB / 2.75kB   0B / 0B       7
52d185994d4c   dev-peer0.org2.example.com-marbles-v0     0.00%     9.516MiB / 2GiB       0.46%     1.06MB / 552kB    0B / 0B       10
89ef76708235   dev-peer0.org1.example.com-marbles-v0     0.00%     9.48MiB / 2GiB        0.46%     1.07MB / 567kB    0B / 0B       10
26c66163cb76   peer0.org2.example.com                    1.72%     176.5MiB / 15.63GiB   1.10%     4.2MB / 2.7MB     0B / 3.53MB   15
4168b1e5475e   peer0.org1.example.com                    1.80%     177.6MiB / 15.63GiB   1.11%     4.28MB / 3.38MB   0B / 3.53MB   15
0a8da407b1db   orderer0.example.com                      0.08%     29.07MiB / 15.63GiB   0.18%     2.43MB / 4.52MB   0B / 4.83MB   14
7814296b38fa   ca.org1.example.com                       0.00%     14.57MiB / 15.63GiB   0.09%     3.34kB / 5.93kB   0B / 446kB    9
8d5a9c9700ea   couchdb.peer0.org2.example.com            0.63%     54.12MiB / 15.63GiB   0.34%     603kB / 660kB     0B / 5.89MB   45
412d4e23e7ac   ca.org2.example.com                       0.00%     12.46MiB / 15.63GiB   0.08%     3.8kB / 5.89kB    0B / 446kB    9
d39520ce6c9f   couchdb.peer0.org1.example.com            0.70%     54.3MiB / 15.63GiB    0.34%     609kB / 669kB     0B / 5.89MB   45
CONTAINER ID   NAME                                      CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
3632ed92e147   dev-peer0.org1.example.com-smallbank-v0   0.00%     9.406MiB / 2GiB       0.46%     4.27kB / 2.54kB   0B / 0B       10
df6ef7b16571   dev-peer0.org2.example.com-smallbank-v0   0.00%     9.262MiB / 2GiB       0.45%     4.27kB / 2.69kB   0B / 0B       9
f25a301320a5   dev-peer0.org2.example.com-simple-v0      0.00%     9.34MiB / 2GiB        0.46%     4.67kB / 2.65kB   0B / 0B       10
371ab9dd9eeb   dev-peer0.org1.example.com-simple-v0      0.00%     9.273MiB / 2GiB       0.45%     4.63kB / 2.65kB   0B / 0B       9
ad9bb4f324f2   dev-peer0.org2.example.com-drm-v0         0.00%     9.277MiB / 2GiB       0.45%     4.79kB / 2.78kB   0B / 0B       9
c715edf5dbd4   dev-peer0.org1.example.com-drm-v0         0.00%     7.246MiB / 2GiB       0.35%     4.68kB / 2.75kB   0B / 0B       7
52d185994d4c   dev-peer0.org2.example.com-marbles-v0     0.00%     9.516MiB / 2GiB       0.46%     1.06MB / 552kB    0B / 0B       10
89ef76708235   dev-peer0.org1.example.com-marbles-v0     0.00%     9.48MiB / 2GiB        0.46%     1.07MB / 567kB    0B / 0B       10
